Year, NodeId, Gender, IP_Key:Accessibility, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever HIVPos, Tested Ever HIVNeg, Tested Positive, Tested Negative
1995.5,1,1,No,75,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,76,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,77,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,78,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,79,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,80,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,81,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,82,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,83,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,84,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,85,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,86,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,87,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,88,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,89,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,90,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,91,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,92,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,93,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,94,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,95,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,96,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,97,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,98,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,99,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,0,9,5,8,0,1,1,4,3,1,5,2
1995.5,2,0,Yes,1,8,1,3,0,1,1,0,0,0,2,0
1995.5,2,0,Yes,2,11,2,2,0,1,1,0,0,0,0,0
1995.5,2,0,Yes,3,5,2,7,0,2,2,1,1,0,4,0
1995.5,2,0,Yes,4,11,4,3,0,2,2,1,1,0,1,0
1995.5,2,0,Yes,5,0,0,4,0,1,1,0,0,0,3,0
1995.5,2,0,Yes,6,9,4,5,0,3,3,0,0,0,3,0
1995.5,2,0,Yes,7,10,5,5,0,3,3,4,4,0,3,0
1995.5,2,0,Yes,8,8,2,3,0,1,1,2,2,0,4,0
1995.5,2,0,Yes,9,11,2,2,0,1,1,1,1,0,2,0
1995.5,2,0,Yes,10,9,4,2,0,1,1,0,0,0,1,0
1995.5,2,0,Yes,11,3,2,5,0,1,1,0,0,0,3,0
1995.5,2,0,Yes,12,6,3,3,0,1,1,1,1,0,2,0
1995.5,2,0,Yes,13,4,1,3,0,0,0,1,1,0,3,0
1995.5,2,0,Yes,14,4,3,2,0,1,1,0,0,0,2,0
1995.5,2,0,Yes,15,5,3,3,0,1,1,1,1,0,0,0
1995.5,2,0,Yes,16,4,2,4,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,17,9,6,5,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,18,5,1,2,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,19,3,0,4,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,20,3,1,3,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,21,10,4,3,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,22,5,1,2,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,23,4,2,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,24,2,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,25,6,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,26,7,2,3,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,27,6,5,3,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,28,5,4,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,29,3,0,4,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,30,7,3,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,31,8,5,3,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,32,5,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,33,4,2,2,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,34,5,4,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,35,2,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,36,3,2,2,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,37,5,2,2,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,38,5,2,3,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,39,4,2,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,40,5,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,41,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,42,8,4,2,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,43,3,2,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,44,3,2,3,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,45,5,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,46,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,47,3,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,48,3,3,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,49,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,50,2,1,3,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,51,4,2,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,52,0,0,2,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,53,0,0,2,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,54,2,1,4,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,55,3,3,3,0,1,0,0,0,0,0,0
1995.5,2,0,Yes,56,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,57,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,58,2,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,59,2,2,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,60,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,61,1,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,62,0,0,2,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,63,2,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,64,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,65,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,66,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,67,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,68,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,69,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,70,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,71,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,72,0,0,0,0,1,0,0,0,0,0,0
1995.5,2,0,Yes,73,0,0,0,0,1,0,0,0,0,0,0
1995.5,2,0,Yes,74,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,75,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,76,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,77,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,78,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,79,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,80,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,81,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,82,1,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,83,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,84,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,85,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,86,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,87,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,88,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,89,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,90,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,91,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,92,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,93,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,94,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,95,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,96,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,97,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,98,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,99,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,0,4,1,1,0,1,1,0,0,0,0,0
1995.5,2,0,No,1,2,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,2,2,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,3,2,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,4,1,0,0,0,1,1,0,0,0,0,0
1995.5,2,0,No,5,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,6,2,0,2,0,1,1,0,0,0,0,0
1995.5,2,0,No,7,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,8,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,9,4,3,2,0,1,1,0,0,0,0,0
1995.5,2,0,No,10,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,11,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,12,2,0,2,0,1,1,0,0,0,0,0
1995.5,2,0,No,13,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,14,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,15,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,16,2,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,17,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,18,1,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,19,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,20,3,2,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,21,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,22,2,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,23,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,24,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,25,3,3,4,0,0,0,0,0,0,0,0
1995.5,2,0,No,26,2,2,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,27,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,28,2,2,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,29,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,30,1,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,31,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,32,2,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,33,2,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,34,1,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,35,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,36,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,37,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,38,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,39,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,40,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,41,1,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,42,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,43,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,44,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,45,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,46,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,47,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,48,0,0,2,0,0,0,0,0,0,0,0
1995.5,2,0,No,49,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,50,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,51,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,52,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,53,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,54,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,55,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,56,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,57,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,58,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,59,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,60,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,61,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,62,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,63,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,64,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,65,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,66,1,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,67,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,68,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,69,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,70,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,71,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,72,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,73,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,74,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,75,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,76,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,77,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,78,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,79,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,80,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,81,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,82,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,83,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,84,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,85,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,86,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,87,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,88,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,89,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,90,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,91,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,92,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,93,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,94,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,95,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,96,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,97,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,98,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,99,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,0,11,0,5,0,1,1,8,0,8,4,6
1995.5,2,1,Yes,1,6,2,4,0,2,2,0,0,0,2,0
1995.5,2,1,Yes,2,5,4,5,0,0,0,2,2,0,2,0
1995.5,2,1,Yes,3,9,3,7,0,5,5,1,1,0,4,0
1995.5,2,1,Yes,4,4,1,4,0,4,4,1,1,0,2,0
1995.5,2,1,Yes,5,7,1,6,0,0,0,0,0,0,3,0
1995.5,2,1,Yes,6,6,4,3,0,0,0,1,1,0,0,0
1995.5,2,1,Yes,7,10,2,2,0,1,1,1,1,0,2,0
1995.5,2,1,Yes,8,10,3,3,0,3,3,1,1,0,3,0
1995.5,2,1,Yes,9,8,2,4,0,2,2,0,0,0,2,0
1995.5,2,1,Yes,10,11,3,3,0,1,1,1,1,0,2,0
1995.5,2,1,Yes,11,5,2,2,0,1,1,1,1,0,2,0
1995.5,2,1,Yes,12,5,0,2,0,0,0,0,0,0,2,0
1995.5,2,1,Yes,13,2,2,3,0,1,1,0,0,0,2,0
1995.5,2,1,Yes,14,0,0,2,0,1,1,0,0,0,0,0
1995.5,2,1,Yes,15,4,2,2,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,16,6,4,4,0,0,0,0,0,0,0,1
1995.5,2,1,Yes,17,8,4,3,0,0,0,3,2,1,0,1
1995.5,2,1,Yes,18,7,4,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,19,2,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,20,6,2,2,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,21,3,1,3,0,0,0,0,0,0,1,0
1995.5,2,1,Yes,22,6,3,1,0,0,0,1,1,0,0,0
1995.5,2,1,Yes,23,4,2,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,24,4,2,3,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,25,5,3,3,0,0,0,2,0,2,0,1
1995.5,2,1,Yes,26,5,3,3,0,0,0,2,1,1,0,1
1995.5,2,1,Yes,27,6,5,3,0,0,0,2,1,1,1,1
1995.5,2,1,Yes,28,5,3,3,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,29,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,30,6,3,2,0,0,0,1,0,1,0,1
1995.5,2,1,Yes,31,6,2,6,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,32,4,2,1,0,0,0,1,0,1,0,0
1995.5,2,1,Yes,33,4,3,3,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,34,8,3,0,0,0,0,0,0,0,0,2
1995.5,2,1,Yes,35,3,2,5,0,0,0,1,0,1,0,0
1995.5,2,1,Yes,36,4,4,1,0,0,0,0,0,0,1,0
1995.5,2,1,Yes,37,2,1,3,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,38,3,1,3,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,39,1,0,3,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,40,3,2,2,0,0,0,0,0,0,1,0
1995.5,2,1,Yes,41,2,0,3,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,42,5,3,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,43,4,3,3,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,44,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,45,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,46,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,47,2,2,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,48,5,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,49,4,3,2,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,50,2,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,51,1,1,4,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,52,2,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,53,4,2,0,0,0,0,1,1,0,0,0
1995.5,2,1,Yes,54,1,0,2,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,55,2,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,56,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,57,2,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,58,3,2,3,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,59,3,1,2,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,60,4,2,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,61,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,62,0,0,2,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,63,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,64,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,65,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,66,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,67,0,0,2,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,68,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,69,1,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,70,2,2,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,71,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,72,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,73,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,74,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,75,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,76,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,77,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,78,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,79,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,80,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,81,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,82,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,83,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,84,2,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,85,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,86,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,87,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,88,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,89,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,90,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,91,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,92,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,93,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,94,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,95,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,96,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,97,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,98,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,99,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,0,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,1,0,0,2,0,1,1,0,0,0,0,0
1995.5,2,1,No,2,3,2,3,0,0,0,0,0,0,0,0
1995.5,2,1,No,3,4,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,4,2,2,2,0,2,2,0,0,0,0,0
1995.5,2,1,No,5,2,2,2,0,1,1,0,0,0,0,0
1995.5,2,1,No,6,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,7,0,0,2,0,0,0,0,0,0,0,0
1995.5,2,1,No,8,2,1,1,0,1,1,0,0,0,0,0
1995.5,2,1,No,9,1,0,2,0,1,1,0,0,0,0,0
1995.5,2,1,No,10,2,1,2,0,0,0,0,0,0,0,0
1995.5,2,1,No,11,1,0,2,0,0,0,0,0,0,0,0
1995.5,2,1,No,12,2,2,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,13,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,14,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,15,2,1,2,0,0,0,0,0,0,0,0
1995.5,2,1,No,16,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,17,0,0,3,0,0,0,0,0,0,0,0
1995.5,2,1,No,18,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,19,1,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,20,2,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,21,2,2,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,22,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,23,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,24,2,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,25,2,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,26,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,27,2,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,28,2,2,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,29,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,30,1,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,31,2,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,32,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,33,1,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,34,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,35,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,36,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,37,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,38,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,39,3,2,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,40,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,41,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,42,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,43,2,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,44,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,45,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,46,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,47,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,48,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,49,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,50,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,51,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,52,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,53,2,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,54,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,55,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,56,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,57,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,58,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,59,0,0,0,0,0,0,0,0,0,0,0
