Time,NodeID,Genome,VectorPopulation
1,1,X-Ad-Bw-Cw:X-Aw-Bw-Cw,0
1,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,8039
2,1,X-Ad-Be-Ce:X-Ad-Be-Ce,0
2,1,X-Ad-Be-Ce:X-Aw-Be-Ce,0
2,1,X-Ad-Be-Ce:X-Ad-Bw-Ce,0
2,1,X-Ad-Be-Ce:X-Aw-Bw-Ce,0
2,1,X-Ad-Be-Ce:X-Ad-Be-Cw,0
2,1,X-Ad-Be-Ce:X-Aw-Be-Cw,0
2,1,X-Ad-Be-Ce:X-Ad-Bw-Cw,0
2,1,X-Ad-Be-Ce:X-Aw-Bw-Cw,0
2,1,X-Aw-Be-Ce:X-Aw-Be-Ce,0
2,1,X-Aw-Be-Ce:X-Aw-Bw-Ce,0
2,1,X-Aw-Be-Ce:X-Aw-Be-Cw,0
2,1,X-Aw-Be-Ce:X-Aw-Bw-Cw,0
2,1,X-Ad-Bw-Ce:X-Ad-Bw-Ce,0
2,1,X-Ad-Bw-Ce:X-Aw-Bw-Ce,0
2,1,X-Ad-Bw-Ce:X-Ad-Bw-Cw,0
2,1,X-Ad-Bw-Ce:X-Aw-Bw-Cw,0
2,1,X-Aw-Bw-Ce:X-Aw-Bw-Ce,0
2,1,X-Aw-Bw-Ce:X-Aw-Bw-Cw,0
2,1,X-Ad-Be-Cw:X-Ad-Be-Cw,0
2,1,X-Ad-Be-Cw:X-Aw-Be-Cw,0
2,1,X-Ad-Be-Cw:X-Ad-Bw-Cw,0
2,1,X-Ad-Be-Cw:X-Aw-Bw-Cw,0
2,1,X-Aw-Be-Cw:X-Aw-Be-Cw,0
2,1,X-Aw-Be-Cw:X-Aw-Bw-Cw,0
2,1,X-Ad-Bw-Cw:X-Ad-Bw-Cw,0
2,1,X-Ad-Bw-Cw:X-Aw-Bw-Cw,0
2,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,7167
3,1,X-Ad-Be-Ce:X-Ad-Be-Ce,0
3,1,X-Ad-Be-Ce:X-Aw-Be-Ce,0
3,1,X-Ad-Be-Ce:X-Ad-Bw-Ce,0
3,1,X-Ad-Be-Ce:X-Aw-Bw-Ce,0
3,1,X-Ad-Be-Ce:X-Ad-Be-Cw,0
3,1,X-Ad-Be-Ce:X-Aw-Be-Cw,0
3,1,X-Ad-Be-Ce:X-Ad-Bw-Cw,0
3,1,X-Ad-Be-Ce:X-Aw-Bw-Cw,0
3,1,X-Aw-Be-Ce:X-Aw-Be-Ce,0
3,1,X-Aw-Be-Ce:X-Aw-Bw-Ce,0
3,1,X-Aw-Be-Ce:X-Aw-Be-Cw,0
3,1,X-Aw-Be-Ce:X-Aw-Bw-Cw,0
3,1,X-Ad-Bw-Ce:X-Ad-Bw-Ce,0
3,1,X-Ad-Bw-Ce:X-Aw-Bw-Ce,0
3,1,X-Ad-Bw-Ce:X-Ad-Bw-Cw,0
3,1,X-Ad-Bw-Ce:X-Aw-Bw-Cw,0
3,1,X-Aw-Bw-Ce:X-Aw-Bw-Ce,0
3,1,X-Aw-Bw-Ce:X-Aw-Bw-Cw,0
3,1,X-Ad-Be-Cw:X-Ad-Be-Cw,0
3,1,X-Ad-Be-Cw:X-Aw-Be-Cw,0
3,1,X-Ad-Be-Cw:X-Ad-Bw-Cw,0
3,1,X-Ad-Be-Cw:X-Aw-Bw-Cw,0
3,1,X-Aw-Be-Cw:X-Aw-Be-Cw,0
3,1,X-Aw-Be-Cw:X-Aw-Bw-Cw,0
3,1,X-Ad-Bw-Cw:X-Ad-Bw-Cw,0
3,1,X-Ad-Bw-Cw:X-Aw-Bw-Cw,0
3,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,6350
4,1,X-Ad-Be-Ce:X-Ad-Be-Ce,0
4,1,X-Ad-Be-Ce:X-Aw-Be-Ce,0
4,1,X-Ad-Be-Ce:X-Ad-Bw-Ce,0
4,1,X-Ad-Be-Ce:X-Aw-Bw-Ce,0
4,1,X-Ad-Be-Ce:X-Ad-Be-Cw,0
4,1,X-Ad-Be-Ce:X-Aw-Be-Cw,0
4,1,X-Ad-Be-Ce:X-Ad-Bw-Cw,0
4,1,X-Ad-Be-Ce:X-Aw-Bw-Cw,0
4,1,X-Aw-Be-Ce:X-Aw-Be-Ce,0
4,1,X-Aw-Be-Ce:X-Aw-Bw-Ce,0
4,1,X-Aw-Be-Ce:X-Aw-Be-Cw,0
4,1,X-Aw-Be-Ce:X-Aw-Bw-Cw,0
4,1,X-Ad-Bw-Ce:X-Ad-Bw-Ce,0
4,1,X-Ad-Bw-Ce:X-Aw-Bw-Ce,0
4,1,X-Ad-Bw-Ce:X-Ad-Bw-Cw,0
4,1,X-Ad-Bw-Ce:X-Aw-Bw-Cw,0
4,1,X-Aw-Bw-Ce:X-Aw-Bw-Ce,0
4,1,X-Aw-Bw-Ce:X-Aw-Bw-Cw,0
4,1,X-Ad-Be-Cw:X-Ad-Be-Cw,0
4,1,X-Ad-Be-Cw:X-Aw-Be-Cw,0
4,1,X-Ad-Be-Cw:X-Ad-Bw-Cw,0
4,1,X-Ad-Be-Cw:X-Aw-Bw-Cw,0
4,1,X-Aw-Be-Cw:X-Aw-Be-Cw,0
4,1,X-Aw-Be-Cw:X-Aw-Bw-Cw,0
4,1,X-Ad-Bw-Cw:X-Ad-Bw-Cw,0
4,1,X-Ad-Bw-Cw:X-Aw-Bw-Cw,0
4,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,5655
5,1,X-Ad-Be-Ce:X-Ad-Be-Ce,0
5,1,X-Ad-Be-Ce:X-Aw-Be-Ce,0
5,1,X-Ad-Be-Ce:X-Ad-Bw-Ce,0
5,1,X-Ad-Be-Ce:X-Aw-Bw-Ce,0
5,1,X-Ad-Be-Ce:X-Ad-Be-Cw,0
5,1,X-Ad-Be-Ce:X-Aw-Be-Cw,0
5,1,X-Ad-Be-Ce:X-Ad-Bw-Cw,0
5,1,X-Ad-Be-Ce:X-Aw-Bw-Cw,0
5,1,X-Aw-Be-Ce:X-Aw-Be-Ce,0
5,1,X-Aw-Be-Ce:X-Aw-Bw-Ce,0
5,1,X-Aw-Be-Ce:X-Aw-Be-Cw,0
5,1,X-Aw-Be-Ce:X-Aw-Bw-Cw,0
5,1,X-Ad-Bw-Ce:X-Ad-Bw-Ce,0
5,1,X-Ad-Bw-Ce:X-Aw-Bw-Ce,0
5,1,X-Ad-Bw-Ce:X-Ad-Bw-Cw,0
5,1,X-Ad-Bw-Ce:X-Aw-Bw-Cw,0
5,1,X-Aw-Bw-Ce:X-Aw-Bw-Ce,0
5,1,X-Aw-Bw-Ce:X-Aw-Bw-Cw,0
5,1,X-Ad-Be-Cw:X-Ad-Be-Cw,0
5,1,X-Ad-Be-Cw:X-Aw-Be-Cw,0
5,1,X-Ad-Be-Cw:X-Ad-Bw-Cw,0
5,1,X-Ad-Be-Cw:X-Aw-Bw-Cw,0
5,1,X-Aw-Be-Cw:X-Aw-Be-Cw,0
5,1,X-Aw-Be-Cw:X-Aw-Bw-Cw,0
5,1,X-Ad-Bw-Cw:X-Ad-Bw-Cw,0
5,1,X-Ad-Bw-Cw:X-Aw-Bw-Cw,0
5,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,5008
6,1,X-Ad-Be-Ce:X-Ad-Be-Ce,0
6,1,X-Ad-Be-Ce:X-Aw-Be-Ce,0
6,1,X-Ad-Be-Ce:X-Ad-Bw-Ce,0
6,1,X-Ad-Be-Ce:X-Aw-Bw-Ce,0
6,1,X-Ad-Be-Ce:X-Ad-Be-Cw,0
6,1,X-Ad-Be-Ce:X-Aw-Be-Cw,0
6,1,X-Ad-Be-Ce:X-Ad-Bw-Cw,0
6,1,X-Ad-Be-Ce:X-Aw-Bw-Cw,0
6,1,X-Aw-Be-Ce:X-Aw-Be-Ce,0
6,1,X-Aw-Be-Ce:X-Aw-Bw-Ce,0
6,1,X-Aw-Be-Ce:X-Aw-Be-Cw,0
6,1,X-Aw-Be-Ce:X-Aw-Bw-Cw,0
6,1,X-Ad-Bw-Ce:X-Ad-Bw-Ce,0
6,1,X-Ad-Bw-Ce:X-Aw-Bw-Ce,0
6,1,X-Ad-Bw-Ce:X-Ad-Bw-Cw,0
6,1,X-Ad-Bw-Ce:X-Aw-Bw-Cw,0
6,1,X-Aw-Bw-Ce:X-Aw-Bw-Ce,0
6,1,X-Aw-Bw-Ce:X-Aw-Bw-Cw,0
6,1,X-Ad-Be-Cw:X-Ad-Be-Cw,0
6,1,X-Ad-Be-Cw:X-Aw-Be-Cw,0
6,1,X-Ad-Be-Cw:X-Ad-Bw-Cw,0
6,1,X-Ad-Be-Cw:X-Aw-Bw-Cw,0
6,1,X-Aw-Be-Cw:X-Aw-Be-Cw,0
6,1,X-Aw-Be-Cw:X-Aw-Bw-Cw,0
6,1,X-Ad-Bw-Cw:X-Ad-Bw-Cw,0
6,1,X-Ad-Bw-Cw:X-Aw-Bw-Cw,0
6,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,4420
7,1,X-Ad-Be-Ce:X-Ad-Be-Ce,0
7,1,X-Ad-Be-Ce:X-Aw-Be-Ce,0
7,1,X-Ad-Be-Ce:X-Ad-Bw-Ce,0
7,1,X-Ad-Be-Ce:X-Aw-Bw-Ce,0
7,1,X-Ad-Be-Ce:X-Ad-Be-Cw,0
7,1,X-Ad-Be-Ce:X-Aw-Be-Cw,0
7,1,X-Ad-Be-Ce:X-Ad-Bw-Cw,0
7,1,X-Ad-Be-Ce:X-Aw-Bw-Cw,0
7,1,X-Aw-Be-Ce:X-Aw-Be-Ce,0
7,1,X-Aw-Be-Ce:X-Aw-Bw-Ce,0
7,1,X-Aw-Be-Ce:X-Aw-Be-Cw,0
7,1,X-Aw-Be-Ce:X-Aw-Bw-Cw,0
7,1,X-Ad-Bw-Ce:X-Ad-Bw-Ce,0
7,1,X-Ad-Bw-Ce:X-Aw-Bw-Ce,0
7,1,X-Ad-Bw-Ce:X-Ad-Bw-Cw,0
7,1,X-Ad-Bw-Ce:X-Aw-Bw-Cw,0
7,1,X-Aw-Bw-Ce:X-Aw-Bw-Ce,0
7,1,X-Aw-Bw-Ce:X-Aw-Bw-Cw,0
7,1,X-Ad-Be-Cw:X-Ad-Be-Cw,0
7,1,X-Ad-Be-Cw:X-Aw-Be-Cw,0
7,1,X-Ad-Be-Cw:X-Ad-Bw-Cw,0
7,1,X-Ad-Be-Cw:X-Aw-Bw-Cw,0
7,1,X-Aw-Be-Cw:X-Aw-Be-Cw,0
7,1,X-Aw-Be-Cw:X-Aw-Bw-Cw,0
7,1,X-Ad-Bw-Cw:X-Ad-Bw-Cw,0
7,1,X-Ad-Bw-Cw:X-Aw-Bw-Cw,0
7,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,3857
8,1,X-Ad-Be-Ce:X-Ad-Be-Ce,0
8,1,X-Ad-Be-Ce:X-Aw-Be-Ce,0
8,1,X-Ad-Be-Ce:X-Ad-Bw-Ce,0
8,1,X-Ad-Be-Ce:X-Aw-Bw-Ce,0
8,1,X-Ad-Be-Ce:X-Ad-Be-Cw,0
8,1,X-Ad-Be-Ce:X-Aw-Be-Cw,0
8,1,X-Ad-Be-Ce:X-Ad-Bw-Cw,0
8,1,X-Ad-Be-Ce:X-Aw-Bw-Cw,0
8,1,X-Aw-Be-Ce:X-Aw-Be-Ce,0
8,1,X-Aw-Be-Ce:X-Aw-Bw-Ce,0
8,1,X-Aw-Be-Ce:X-Aw-Be-Cw,0
8,1,X-Aw-Be-Ce:X-Aw-Bw-Cw,0
8,1,X-Ad-Bw-Ce:X-Ad-Bw-Ce,0
8,1,X-Ad-Bw-Ce:X-Aw-Bw-Ce,0
8,1,X-Ad-Bw-Ce:X-Ad-Bw-Cw,0
8,1,X-Ad-Bw-Ce:X-Aw-Bw-Cw,0
8,1,X-Aw-Bw-Ce:X-Aw-Bw-Ce,0
8,1,X-Aw-Bw-Ce:X-Aw-Bw-Cw,0
8,1,X-Ad-Be-Cw:X-Ad-Be-Cw,0
8,1,X-Ad-Be-Cw:X-Aw-Be-Cw,0
8,1,X-Ad-Be-Cw:X-Ad-Bw-Cw,0
8,1,X-Ad-Be-Cw:X-Aw-Bw-Cw,0
8,1,X-Aw-Be-Cw:X-Aw-Be-Cw,0
8,1,X-Aw-Be-Cw:X-Aw-Bw-Cw,0
8,1,X-Ad-Bw-Cw:X-Ad-Bw-Cw,0
8,1,X-Ad-Bw-Cw:X-Aw-Bw-Cw,0
8,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,3332
9,1,X-Ad-Be-Ce:X-Ad-Be-Ce,0
9,1,X-Ad-Be-Ce:X-Aw-Be-Ce,0
9,1,X-Ad-Be-Ce:X-Ad-Bw-Ce,0
9,1,X-Ad-Be-Ce:X-Aw-Bw-Ce,0
9,1,X-Ad-Be-Ce:X-Ad-Be-Cw,0
9,1,X-Ad-Be-Ce:X-Aw-Be-Cw,0
9,1,X-Ad-Be-Ce:X-Ad-Bw-Cw,0
9,1,X-Ad-Be-Ce:X-Aw-Bw-Cw,0
9,1,X-Aw-Be-Ce:X-Aw-Be-Ce,0
9,1,X-Aw-Be-Ce:X-Aw-Bw-Ce,0
9,1,X-Aw-Be-Ce:X-Aw-Be-Cw,0
9,1,X-Aw-Be-Ce:X-Aw-Bw-Cw,0
9,1,X-Ad-Bw-Ce:X-Ad-Bw-Ce,0
9,1,X-Ad-Bw-Ce:X-Aw-Bw-Ce,0
9,1,X-Ad-Bw-Ce:X-Ad-Bw-Cw,0
9,1,X-Ad-Bw-Ce:X-Aw-Bw-Cw,0
9,1,X-Aw-Bw-Ce:X-Aw-Bw-Ce,0
9,1,X-Aw-Bw-Ce:X-Aw-Bw-Cw,0
9,1,X-Ad-Be-Cw:X-Ad-Be-Cw,0
9,1,X-Ad-Be-Cw:X-Aw-Be-Cw,0
9,1,X-Ad-Be-Cw:X-Ad-Bw-Cw,0
9,1,X-Ad-Be-Cw:X-Aw-Bw-Cw,0
9,1,X-Aw-Be-Cw:X-Aw-Be-Cw,0
9,1,X-Aw-Be-Cw:X-Aw-Bw-Cw,0
9,1,X-Ad-Bw-Cw:X-Ad-Bw-Cw,0
9,1,X-Ad-Bw-Cw:X-Aw-Bw-Cw,0
9,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,2874
10,1,X-Ad-Be-Ce:X-Ad-Be-Ce,0
10,1,X-Ad-Be-Ce:X-Aw-Be-Ce,0
10,1,X-Ad-Be-Ce:X-Ad-Bw-Ce,0
10,1,X-Ad-Be-Ce:X-Aw-Bw-Ce,0
10,1,X-Ad-Be-Ce:X-Ad-Be-Cw,0
10,1,X-Ad-Be-Ce:X-Aw-Be-Cw,0
10,1,X-Ad-Be-Ce:X-Ad-Bw-Cw,0
10,1,X-Ad-Be-Ce:X-Aw-Bw-Cw,0
10,1,X-Aw-Be-Ce:X-Aw-Be-Ce,0
10,1,X-Aw-Be-Ce:X-Aw-Bw-Ce,0
10,1,X-Aw-Be-Ce:X-Aw-Be-Cw,0
10,1,X-Aw-Be-Ce:X-Aw-Bw-Cw,0
10,1,X-Ad-Bw-Ce:X-Ad-Bw-Ce,0
10,1,X-Ad-Bw-Ce:X-Aw-Bw-Ce,0
10,1,X-Ad-Bw-Ce:X-Ad-Bw-Cw,0
10,1,X-Ad-Bw-Ce:X-Aw-Bw-Cw,0
10,1,X-Aw-Bw-Ce:X-Aw-Bw-Ce,0
10,1,X-Aw-Bw-Ce:X-Aw-Bw-Cw,0
10,1,X-Ad-Be-Cw:X-Ad-Be-Cw,0
10,1,X-Ad-Be-Cw:X-Aw-Be-Cw,0
10,1,X-Ad-Be-Cw:X-Ad-Bw-Cw,0
10,1,X-Ad-Be-Cw:X-Aw-Bw-Cw,0
10,1,X-Aw-Be-Cw:X-Aw-Be-Cw,0
10,1,X-Aw-Be-Cw:X-Aw-Bw-Cw,0
10,1,X-Ad-Bw-Cw:X-Ad-Bw-Cw,0
10,1,X-Ad-Bw-Cw:X-Aw-Bw-Cw,0
10,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,2461
11,1,X-Ad-Be-Ce:X-Ad-Be-Ce,0
11,1,X-Ad-Be-Ce:X-Aw-Be-Ce,0
11,1,X-Ad-Be-Ce:X-Ad-Bw-Ce,0
11,1,X-Ad-Be-Ce:X-Aw-Bw-Ce,0
11,1,X-Ad-Be-Ce:X-Ad-Be-Cw,0
11,1,X-Ad-Be-Ce:X-Aw-Be-Cw,0
11,1,X-Ad-Be-Ce:X-Ad-Bw-Cw,0
11,1,X-Ad-Be-Ce:X-Aw-Bw-Cw,0
11,1,X-Aw-Be-Ce:X-Aw-Be-Ce,0
11,1,X-Aw-Be-Ce:X-Aw-Bw-Ce,0
11,1,X-Aw-Be-Ce:X-Aw-Be-Cw,0
11,1,X-Aw-Be-Ce:X-Aw-Bw-Cw,0
11,1,X-Ad-Bw-Ce:X-Ad-Bw-Ce,0
11,1,X-Ad-Bw-Ce:X-Aw-Bw-Ce,0
11,1,X-Ad-Bw-Ce:X-Ad-Bw-Cw,0
11,1,X-Ad-Bw-Ce:X-Aw-Bw-Cw,0
11,1,X-Aw-Bw-Ce:X-Aw-Bw-Ce,0
11,1,X-Aw-Bw-Ce:X-Aw-Bw-Cw,0
11,1,X-Ad-Be-Cw:X-Ad-Be-Cw,0
11,1,X-Ad-Be-Cw:X-Aw-Be-Cw,0
11,1,X-Ad-Be-Cw:X-Ad-Bw-Cw,0
11,1,X-Ad-Be-Cw:X-Aw-Bw-Cw,0
11,1,X-Aw-Be-Cw:X-Aw-Be-Cw,0
11,1,X-Aw-Be-Cw:X-Aw-Bw-Cw,0
11,1,X-Ad-Bw-Cw:X-Ad-Bw-Cw,0
11,1,X-Ad-Bw-Cw:X-Aw-Bw-Cw,0
11,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,2094
12,1,X-Ad-Be-Ce:X-Ad-Be-Ce,0
12,1,X-Ad-Be-Ce:X-Aw-Be-Ce,0
12,1,X-Ad-Be-Ce:X-Ad-Bw-Ce,0
12,1,X-Ad-Be-Ce:X-Aw-Bw-Ce,0
12,1,X-Ad-Be-Ce:X-Ad-Be-Cw,0
12,1,X-Ad-Be-Ce:X-Aw-Be-Cw,0
12,1,X-Ad-Be-Ce:X-Ad-Bw-Cw,0
12,1,X-Ad-Be-Ce:X-Aw-Bw-Cw,0
12,1,X-Aw-Be-Ce:X-Aw-Be-Ce,0
12,1,X-Aw-Be-Ce:X-Aw-Bw-Ce,0
12,1,X-Aw-Be-Ce:X-Aw-Be-Cw,0
12,1,X-Aw-Be-Ce:X-Aw-Bw-Cw,0
12,1,X-Ad-Bw-Ce:X-Ad-Bw-Ce,0
12,1,X-Ad-Bw-Ce:X-Aw-Bw-Ce,0
12,1,X-Ad-Bw-Ce:X-Ad-Bw-Cw,0
12,1,X-Ad-Bw-Ce:X-Aw-Bw-Cw,0
12,1,X-Aw-Bw-Ce:X-Aw-Bw-Ce,0
12,1,X-Aw-Bw-Ce:X-Aw-Bw-Cw,0
12,1,X-Ad-Be-Cw:X-Ad-Be-Cw,0
12,1,X-Ad-Be-Cw:X-Aw-Be-Cw,0
12,1,X-Ad-Be-Cw:X-Ad-Bw-Cw,0
12,1,X-Ad-Be-Cw:X-Aw-Bw-Cw,0
12,1,X-Aw-Be-Cw:X-Aw-Be-Cw,0
12,1,X-Aw-Be-Cw:X-Aw-Bw-Cw,0
12,1,X-Ad-Bw-Cw:X-Ad-Bw-Cw,0
12,1,X-Ad-Bw-Cw:X-Aw-Bw-Cw,0
12,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,1775
13,1,X-Ad-Be-Ce:X-Ad-Be-Ce,0
13,1,X-Ad-Be-Ce:X-Aw-Be-Ce,0
13,1,X-Ad-Be-Ce:X-Ad-Bw-Ce,0
13,1,X-Ad-Be-Ce:X-Aw-Bw-Ce,0
13,1,X-Ad-Be-Ce:X-Ad-Be-Cw,0
13,1,X-Ad-Be-Ce:X-Aw-Be-Cw,0
13,1,X-Ad-Be-Ce:X-Ad-Bw-Cw,0
13,1,X-Ad-Be-Ce:X-Aw-Bw-Cw,0
13,1,X-Aw-Be-Ce:X-Aw-Be-Ce,0
13,1,X-Aw-Be-Ce:X-Aw-Bw-Ce,0
13,1,X-Aw-Be-Ce:X-Aw-Be-Cw,0
13,1,X-Aw-Be-Ce:X-Aw-Bw-Cw,0
13,1,X-Ad-Bw-Ce:X-Ad-Bw-Ce,0
13,1,X-Ad-Bw-Ce:X-Aw-Bw-Ce,0
13,1,X-Ad-Bw-Ce:X-Ad-Bw-Cw,0
13,1,X-Ad-Bw-Ce:X-Aw-Bw-Cw,0
13,1,X-Aw-Bw-Ce:X-Aw-Bw-Ce,0
13,1,X-Aw-Bw-Ce:X-Aw-Bw-Cw,0
13,1,X-Ad-Be-Cw:X-Ad-Be-Cw,0
13,1,X-Ad-Be-Cw:X-Aw-Be-Cw,0
13,1,X-Ad-Be-Cw:X-Ad-Bw-Cw,0
13,1,X-Ad-Be-Cw:X-Aw-Bw-Cw,0
13,1,X-Aw-Be-Cw:X-Aw-Be-Cw,0
13,1,X-Aw-Be-Cw:X-Aw-Bw-Cw,0
13,1,X-Ad-Bw-Cw:X-Ad-Bw-Cw,0
13,1,X-Ad-Bw-Cw:X-Aw-Bw-Cw,0
13,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,1462
14,1,X-Ad-Be-Ce:X-Ad-Be-Ce,0
14,1,X-Ad-Be-Ce:X-Aw-Be-Ce,0
14,1,X-Ad-Be-Ce:X-Ad-Bw-Ce,0
14,1,X-Ad-Be-Ce:X-Aw-Bw-Ce,0
14,1,X-Ad-Be-Ce:X-Ad-Be-Cw,0
14,1,X-Ad-Be-Ce:X-Aw-Be-Cw,0
14,1,X-Ad-Be-Ce:X-Ad-Bw-Cw,0
14,1,X-Ad-Be-Ce:X-Aw-Bw-Cw,0
14,1,X-Aw-Be-Ce:X-Aw-Be-Ce,0
14,1,X-Aw-Be-Ce:X-Aw-Bw-Ce,0
14,1,X-Aw-Be-Ce:X-Aw-Be-Cw,0
14,1,X-Aw-Be-Ce:X-Aw-Bw-Cw,0
14,1,X-Ad-Bw-Ce:X-Ad-Bw-Ce,0
14,1,X-Ad-Bw-Ce:X-Aw-Bw-Ce,0
14,1,X-Ad-Bw-Ce:X-Ad-Bw-Cw,0
14,1,X-Ad-Bw-Ce:X-Aw-Bw-Cw,0
14,1,X-Aw-Bw-Ce:X-Aw-Bw-Ce,0
14,1,X-Aw-Bw-Ce:X-Aw-Bw-Cw,0
14,1,X-Ad-Be-Cw:X-Ad-Be-Cw,0
14,1,X-Ad-Be-Cw:X-Aw-Be-Cw,0
14,1,X-Ad-Be-Cw:X-Ad-Bw-Cw,0
14,1,X-Ad-Be-Cw:X-Aw-Bw-Cw,0
14,1,X-Aw-Be-Cw:X-Aw-Be-Cw,0
14,1,X-Aw-Be-Cw:X-Aw-Bw-Cw,0
14,1,X-Ad-Bw-Cw:X-Ad-Bw-Cw,0
14,1,X-Ad-Bw-Cw:X-Aw-Bw-Cw,0
14,1,X-Aw-Bw-Cw:X-Aw-Bw-Cw,1227
15,1,X-Ad-Be-Ce:X-Ad-Be-Ce,0
15,1,X-Ad-Be-Ce:X-Aw-Be-Ce,0
15,1,X-Ad-Be-Ce:X-Ad-Bw-Ce,0
15,1,X-Ad-Be-Ce:X-Aw-Bw-Ce,0
15,1,X-Ad-Be-Ce:X-Ad-Be-Cw,0
15,1,X-Ad-Be-Ce:X-Aw-Be-Cw,0
15,1,X-Ad-Be-Ce:X-Ad-Bw-Cw,0
15,1,X-Ad-Be-Ce:X-Aw-Bw-Cw,0
15,1,X-Aw-Be-Ce:X-Aw-Be-Ce,0
15,1,X-Aw-Be-Ce:X-Aw-Bw-Ce,0
15,1,X-Aw-Be-Ce:X-Aw-Be-Cw,0
15,1,X-Aw-Be-Ce:X-Aw-Bw-Cw,0
15,1,X-Ad-Bw-Ce:X-Ad-Bw-Ce,0
15,1,X-Ad-Bw-Ce:X-Aw-Bw-Ce,0
15,1,X-Ad-Bw-Ce:X-Ad-Bw-Cw,0
15,1,X-Ad-Bw-Ce:X-Aw-Bw-Cw,0
15,1,X-Aw-Bw-Ce:X-Aw-Bw-Ce,0
